run_id,scenario,status,start_time,end_time,duration_seconds,requested_instances,deployment_id,recovery_id,healthy_count,unhealthy_count,notes
run20260411-145553-1,base_deploy_1,success,2026-04-11T14:55:53-04:00,2026-04-11T14:56:29-04:00,36,1,dep-20260411185553-f1e0af1a,,0,1,base deployment to 1 instance
run20260411-145629-1,scale_up_5,success,2026-04-11T14:56:29-04:00,2026-04-11T14:57:07-04:00,38,5,dep-20260411185629-8b364c4f,,0,5,scaled up to 5
run20260411-145707-1,scale_down_1,success,2026-04-11T14:57:07-04:00,2026-04-11T14:57:41-04:00,34,1,dep-20260411185707-0b812d4d,,0,1,scaled down to 1
run20260411-145741-1,kill_and_recover_app3,failed,2026-04-11T14:57:41-04:00,2026-04-11T14:58:20-04:00,39,5,dep-20260411185741-bf2d0d91,rec-20260411185819-fe6e66a2,0,5,killed app3 and recovered
run20260411-145820-2,base_deploy_1,success,2026-04-11T14:58:20-04:00,2026-04-11T14:59:10-04:00,50,1,dep-20260411185820-150c82a4,,0,1,base deployment to 1 instance
run20260411-145910-2,scale_up_5,success,2026-04-11T14:59:11-04:00,2026-04-11T14:59:58-04:00,47,5,dep-20260411185911-879fb70a,,0,5,scaled up to 5
run20260411-145958-2,scale_down_1,success,2026-04-11T14:59:58-04:00,2026-04-11T15:00:41-04:00,43,1,dep-20260411185958-5a28eacb,,0,1,scaled down to 1
run20260411-150041-2,kill_and_recover_app3,failed,2026-04-11T15:00:41-04:00,2026-04-11T15:01:31-04:00,50,5,dep-20260411190041-3f6300ac,rec-20260411190129-31ef3313,0,5,killed app3 and recovered
run20260411-150131-3,base_deploy_1,success,2026-04-11T15:01:31-04:00,2026-04-11T15:02:15-04:00,44,1,dep-20260411190131-9248efdc,,0,1,base deployment to 1 instance
run20260411-150215-3,scale_up_5,success,2026-04-11T15:02:15-04:00,2026-04-11T15:02:52-04:00,37,5,dep-20260411190215-2c638b90,,0,5,scaled up to 5
run20260411-150252-3,scale_down_1,success,2026-04-11T15:02:52-04:00,2026-04-11T15:03:31-04:00,39,1,dep-20260411190252-164ba0bb,,0,1,scaled down to 1
run20260411-150331-3,kill_and_recover_app3,failed,2026-04-11T15:03:31-04:00,2026-04-11T15:04:20-04:00,49,5,dep-20260411190331-4393c3b1,rec-20260411190418-50e4593f,0,5,killed app3 and recovered
run20260411-150420-4,base_deploy_1,success,2026-04-11T15:04:20-04:00,2026-04-11T15:05:06-04:00,46,1,dep-20260411190420-26078cf0,,0,1,base deployment to 1 instance
run20260411-150506-4,scale_up_5,success,2026-04-11T15:05:06-04:00,2026-04-11T15:05:55-04:00,49,5,dep-20260411190506-b1e70214,,0,5,scaled up to 5
run20260411-150555-4,scale_down_1,success,2026-04-11T15:05:55-04:00,2026-04-11T15:06:34-04:00,39,1,dep-20260411190555-2879bdd6,,0,1,scaled down to 1
run20260411-150634-4,kill_and_recover_app3,failed,2026-04-11T15:06:34-04:00,2026-04-11T15:07:15-04:00,41,5,dep-20260411190634-a32c1744,rec-20260411190714-a2540428,0,5,killed app3 and recovered
run20260411-150715-5,base_deploy_1,success,2026-04-11T15:07:15-04:00,2026-04-11T15:07:55-04:00,40,1,dep-20260411190715-0b5e007b,,0,1,base deployment to 1 instance
run20260411-150755-5,scale_up_5,success,2026-04-11T15:07:56-04:00,2026-04-11T15:08:45-04:00,49,5,dep-20260411190756-a573cccc,,0,5,scaled up to 5
run20260411-150845-5,scale_down_1,success,2026-04-11T15:08:45-04:00,2026-04-11T15:09:33-04:00,48,1,dep-20260411190845-363fc7ac,,0,1,scaled down to 1
run20260411-150933-5,kill_and_recover_app3,failed,2026-04-11T15:09:33-04:00,2026-04-11T15:10:17-04:00,44,5,dep-20260411190933-62eb268d,rec-20260411191015-eb82fd12,0,5,killed app3 and recovered
run20260411-151017-6,base_deploy_1,success,2026-04-11T15:10:17-04:00,2026-04-11T15:10:58-04:00,41,1,dep-20260411191017-fe40ec2e,,0,1,base deployment to 1 instance
run20260411-151058-6,scale_up_5,success,2026-04-11T15:10:58-04:00,2026-04-11T15:11:37-04:00,39,5,dep-20260411191058-ca7909f3,,0,5,scaled up to 5
run20260411-151137-6,scale_down_1,success,2026-04-11T15:11:37-04:00,2026-04-11T15:12:14-04:00,37,1,dep-20260411191137-caf2b132,,0,1,scaled down to 1
run20260411-151214-6,kill_and_recover_app3,failed,2026-04-11T15:12:15-04:00,2026-04-11T15:13:01-04:00,46,5,dep-20260411191215-4ffa40bf,rec-20260411191259-5cdcf594,0,5,killed app3 and recovered
run20260411-151301-7,base_deploy_1,success,2026-04-11T15:13:01-04:00,2026-04-11T15:14:02-04:00,61,1,dep-20260411191301-20a1ea9e,,0,1,base deployment to 1 instance
run20260411-151402-7,scale_up_5,success,2026-04-11T15:14:02-04:00,2026-04-11T15:15:00-04:00,58,5,dep-20260411191402-ed9867a0,,0,5,scaled up to 5
run20260411-151500-7,scale_down_1,success,2026-04-11T15:15:00-04:00,2026-04-11T15:15:47-04:00,47,1,dep-20260411191500-0305bca0,,0,1,scaled down to 1
run20260411-151547-7,kill_and_recover_app3,failed,2026-04-11T15:15:47-04:00,2026-04-11T15:16:30-04:00,43,5,dep-20260411191547-60acd5e1,rec-20260411191628-915bb0f2,0,5,killed app3 and recovered
run20260411-151630-8,base_deploy_1,success,2026-04-11T15:16:30-04:00,2026-04-11T15:17:12-04:00,42,1,dep-20260411191630-a85fd601,,0,1,base deployment to 1 instance
run20260411-151712-8,scale_up_5,success,2026-04-11T15:17:12-04:00,2026-04-11T15:17:53-04:00,41,5,dep-20260411191712-2c601f81,,0,5,scaled up to 5
run20260411-151753-8,scale_down_1,success,2026-04-11T15:17:53-04:00,2026-04-11T15:18:38-04:00,45,1,dep-20260411191753-e11abdca,,0,1,scaled down to 1
run20260411-151838-8,kill_and_recover_app3,failed,2026-04-11T15:18:38-04:00,2026-04-11T15:19:27-04:00,49,5,dep-20260411191838-6ce3a443,rec-20260411191925-ba472834,0,5,killed app3 and recovered
run20260411-151927-9,base_deploy_1,success,2026-04-11T15:19:27-04:00,2026-04-11T15:20:09-04:00,42,1,dep-20260411191927-28b97ba0,,0,1,base deployment to 1 instance
run20260411-152009-9,scale_up_5,success,2026-04-11T15:20:09-04:00,2026-04-11T15:20:51-04:00,42,5,dep-20260411192009-e1ebd9ef,,0,5,scaled up to 5
run20260411-152051-9,scale_down_1,success,2026-04-11T15:20:51-04:00,2026-04-11T15:21:32-04:00,41,1,dep-20260411192051-ad8e8d47,,0,1,scaled down to 1
run20260411-152132-9,kill_and_recover_app3,failed,2026-04-11T15:21:32-04:00,2026-04-11T15:22:16-04:00,44,5,dep-20260411192132-e31cc048,rec-20260411192214-3d5982a4,0,5,killed app3 and recovered
run20260411-152216-10,base_deploy_1,success,2026-04-11T15:22:16-04:00,2026-04-11T15:23:01-04:00,45,1,dep-20260411192216-52cfd9df,,0,1,base deployment to 1 instance
run20260411-152301-10,scale_up_5,success,2026-04-11T15:23:01-04:00,2026-04-11T15:23:45-04:00,44,5,dep-20260411192301-7e267f0f,,0,5,scaled up to 5
run20260411-152345-10,scale_down_1,success,2026-04-11T15:23:45-04:00,2026-04-11T15:24:29-04:00,44,1,dep-20260411192345-477e470b,,0,1,scaled down to 1
run20260411-152429-10,kill_and_recover_app3,failed,2026-04-11T15:24:29-04:00,2026-04-11T15:25:26-04:00,57,5,dep-20260411192429-cd48a4a5,rec-20260411192524-4fa7e55c,0,5,killed app3 and recovered
run20260411-152526-11,base_deploy_1,success,2026-04-11T15:25:26-04:00,2026-04-11T15:26:23-04:00,57,1,dep-20260411192526-45184eae,,0,1,base deployment to 1 instance
run20260411-152623-11,scale_up_5,success,2026-04-11T15:26:23-04:00,2026-04-11T15:27:13-04:00,50,5,dep-20260411192623-a44045a9,,0,5,scaled up to 5
run20260411-152713-11,scale_down_1,success,2026-04-11T15:27:14-04:00,2026-04-11T15:27:54-04:00,40,1,dep-20260411192714-53dba565,,0,1,scaled down to 1
run20260411-152754-11,kill_and_recover_app3,failed,2026-04-11T15:27:54-04:00,2026-04-11T15:28:39-04:00,45,5,dep-20260411192754-e86eba33,rec-20260411192838-46fc2085,0,5,killed app3 and recovered
run20260411-152839-12,base_deploy_1,success,2026-04-11T15:28:39-04:00,2026-04-11T15:29:20-04:00,41,1,dep-20260411192839-f25afc7a,,0,1,base deployment to 1 instance
run20260411-152920-12,scale_up_5,success,2026-04-11T15:29:20-04:00,2026-04-11T15:30:00-04:00,40,5,dep-20260411192920-27428a3e,,0,5,scaled up to 5
run20260411-153000-12,scale_down_1,success,2026-04-11T15:30:00-04:00,2026-04-11T15:30:39-04:00,39,1,dep-20260411193000-3608ac42,,0,1,scaled down to 1
run20260411-153039-12,kill_and_recover_app3,failed,2026-04-11T15:30:39-04:00,2026-04-11T15:31:20-04:00,41,5,dep-20260411193039-d041750e,rec-20260411193118-052b7bfc,0,5,killed app3 and recovered
run20260411-153120-13,base_deploy_1,success,2026-04-11T15:31:20-04:00,2026-04-11T15:32:04-04:00,44,1,dep-20260411193120-1d4d7af6,,0,1,base deployment to 1 instance
run20260411-153204-13,scale_up_5,success,2026-04-11T15:32:04-04:00,2026-04-11T15:32:45-04:00,41,5,dep-20260411193204-f199a6b4,,0,5,scaled up to 5
run20260411-153245-13,scale_down_1,success,2026-04-11T15:32:45-04:00,2026-04-11T15:33:25-04:00,40,1,dep-20260411193245-2320eb84,,0,1,scaled down to 1
run20260411-153325-13,kill_and_recover_app3,failed,2026-04-11T15:33:25-04:00,2026-04-11T15:34:05-04:00,40,5,dep-20260411193325-09c66b2f,rec-20260411193404-b5d90d90,0,5,killed app3 and recovered
run20260411-153405-14,base_deploy_1,success,2026-04-11T15:34:05-04:00,2026-04-11T15:34:48-04:00,43,1,dep-20260411193405-052a1c00,,0,1,base deployment to 1 instance
run20260411-153448-14,scale_up_5,success,2026-04-11T15:34:48-04:00,2026-04-11T15:35:30-04:00,42,5,dep-20260411193448-e085ff97,,0,5,scaled up to 5
run20260411-153530-14,scale_down_1,success,2026-04-11T15:35:30-04:00,2026-04-11T15:36:11-04:00,41,1,dep-20260411193530-54c8197c,,0,1,scaled down to 1
run20260411-153611-14,kill_and_recover_app3,failed,2026-04-11T15:36:11-04:00,2026-04-11T15:36:56-04:00,45,5,dep-20260411193611-c07d8aa3,rec-20260411193654-70dcdb38,0,5,killed app3 and recovered
run20260411-153656-15,base_deploy_1,success,2026-04-11T15:36:56-04:00,2026-04-11T15:37:36-04:00,40,1,dep-20260411193656-eca9f2f3,,0,1,base deployment to 1 instance
run20260411-153736-15,scale_up_5,success,2026-04-11T15:37:36-04:00,2026-04-11T15:38:16-04:00,40,5,dep-20260411193736-b00dd021,,0,5,scaled up to 5
run20260411-153816-15,scale_down_1,success,2026-04-11T15:38:16-04:00,2026-04-11T15:38:54-04:00,38,1,dep-20260411193816-f3cfffa2,,0,1,scaled down to 1
run20260411-153854-15,kill_and_recover_app3,failed,2026-04-11T15:38:54-04:00,2026-04-11T15:39:37-04:00,43,5,dep-20260411193854-ca7529c5,rec-20260411193935-35945643,0,5,killed app3 and recovered
run20260411-153937-16,base_deploy_1,success,2026-04-11T15:39:37-04:00,2026-04-11T15:40:16-04:00,39,1,dep-20260411193937-4e74710a,,0,1,base deployment to 1 instance
run20260411-154016-16,scale_up_5,success,2026-04-11T15:40:17-04:00,2026-04-11T15:40:57-04:00,40,5,dep-20260411194017-84bd24c0,,0,5,scaled up to 5
run20260411-154057-16,scale_down_1,success,2026-04-11T15:40:58-04:00,2026-04-11T15:41:35-04:00,37,1,dep-20260411194058-2527f2d1,,0,1,scaled down to 1
run20260411-154135-16,kill_and_recover_app3,failed,2026-04-11T15:41:35-04:00,2026-04-11T15:42:17-04:00,42,5,dep-20260411194135-ec84038d,rec-20260411194216-2b256d62,0,5,killed app3 and recovered
run20260411-154217-17,base_deploy_1,success,2026-04-11T15:42:18-04:00,2026-04-11T15:43:01-04:00,42,1,dep-20260411194218-b6770d4d,,0,1,base deployment to 1 instance
run20260411-154301-17,scale_up_5,success,2026-04-11T15:43:01-04:00,2026-04-11T15:43:41-04:00,40,5,dep-20260411194301-36f52e51,,0,5,scaled up to 5
run20260411-154341-17,scale_down_1,success,2026-04-11T15:43:41-04:00,2026-04-11T15:44:24-04:00,43,1,dep-20260411194341-1aed8751,,0,1,scaled down to 1
run20260411-154424-17,kill_and_recover_app3,failed,2026-04-11T15:44:24-04:00,2026-04-11T15:45:12-04:00,48,5,dep-20260411194424-25251188,rec-20260411194510-a4d80056,0,5,killed app3 and recovered
run20260411-154512-18,base_deploy_1,success,2026-04-11T15:45:12-04:00,2026-04-11T15:45:57-04:00,45,1,dep-20260411194512-4cad7268,,0,1,base deployment to 1 instance
run20260411-154557-18,scale_up_5,success,2026-04-11T15:45:57-04:00,2026-04-11T15:46:39-04:00,42,5,dep-20260411194557-580d90b7,,0,5,scaled up to 5
run20260411-154639-18,scale_down_1,success,2026-04-11T15:46:39-04:00,2026-04-11T15:47:19-04:00,40,1,dep-20260411194639-5b4862ca,,0,1,scaled down to 1
run20260411-154719-18,kill_and_recover_app3,failed,2026-04-11T15:47:19-04:00,2026-04-11T15:48:22-04:00,63,5,dep-20260411194719-10a5c7ec,rec-20260411194819-c8513e29,0,5,killed app3 and recovered
run20260411-154822-19,base_deploy_1,success,2026-04-11T15:48:22-04:00,2026-04-11T15:49:32-04:00,70,1,dep-20260411194822-d1745414,,0,1,base deployment to 1 instance
run20260411-154932-19,scale_up_5,success,2026-04-11T15:49:32-04:00,2026-04-11T15:50:30-04:00,58,5,dep-20260411194932-5ca92cde,,0,5,scaled up to 5
run20260411-155030-19,scale_down_1,success,2026-04-11T15:50:31-04:00,2026-04-11T15:51:22-04:00,51,1,dep-20260411195031-84e7aa5f,,0,1,scaled down to 1
run20260411-155122-19,kill_and_recover_app3,failed,2026-04-11T15:51:22-04:00,2026-04-11T15:52:09-04:00,47,5,dep-20260411195122-c532e3c3,rec-20260411195207-e8429852,0,5,killed app3 and recovered
run20260411-155209-20,base_deploy_1,success,2026-04-11T15:52:09-04:00,2026-04-11T15:52:54-04:00,45,1,dep-20260411195209-d7a91153,,0,1,base deployment to 1 instance
run20260411-155254-20,scale_up_5,success,2026-04-11T15:52:54-04:00,2026-04-11T15:53:39-04:00,45,5,dep-20260411195254-5ef5e56e,,0,5,scaled up to 5
run20260411-155339-20,scale_down_1,success,2026-04-11T15:53:39-04:00,2026-04-11T15:54:22-04:00,43,1,dep-20260411195339-e86f7e07,,0,1,scaled down to 1
run20260411-155422-20,kill_and_recover_app3,failed,2026-04-11T15:54:22-04:00,2026-04-11T15:55:04-04:00,42,5,dep-20260411195422-a2b914cf,rec-20260411195503-789e6f25,0,5,killed app3 and recovered
run20260411-155504-21,base_deploy_1,success,2026-04-11T15:55:04-04:00,2026-04-11T15:55:47-04:00,43,1,dep-20260411195504-5603fd0d,,0,1,base deployment to 1 instance
run20260411-155547-21,scale_up_5,success,2026-04-11T15:55:47-04:00,2026-04-11T15:56:28-04:00,41,5,dep-20260411195547-23b862e2,,0,5,scaled up to 5
run20260411-155628-21,scale_down_1,success,2026-04-11T15:56:28-04:00,2026-04-11T15:57:10-04:00,42,1,dep-20260411195628-827673af,,0,1,scaled down to 1
run20260411-155710-21,kill_and_recover_app3,failed,2026-04-11T15:57:10-04:00,2026-04-11T15:57:55-04:00,45,5,dep-20260411195711-c2122909,rec-20260411195753-abf893bc,0,5,killed app3 and recovered
run20260411-155755-22,base_deploy_1,success,2026-04-11T15:57:55-04:00,2026-04-11T15:58:41-04:00,46,1,dep-20260411195755-81f6795d,,0,1,base deployment to 1 instance
run20260411-155841-22,scale_up_5,success,2026-04-11T15:58:41-04:00,2026-04-11T15:59:24-04:00,43,5,dep-20260411195841-e79ac8b6,,0,5,scaled up to 5
run20260411-155924-22,scale_down_1,success,2026-04-11T15:59:24-04:00,2026-04-11T16:00:09-04:00,45,1,dep-20260411195924-eadde13c,,0,1,scaled down to 1
run20260411-160009-22,kill_and_recover_app3,failed,2026-04-11T16:00:09-04:00,2026-04-11T16:01:12-04:00,63,5,dep-20260411200009-bc62cf85,rec-20260411200110-35fd0ddb,0,5,killed app3 and recovered
run20260411-160112-23,base_deploy_1,success,2026-04-11T16:01:12-04:00,2026-04-11T16:02:01-04:00,49,1,dep-20260411200112-12e5664b,,0,1,base deployment to 1 instance
run20260411-160201-23,scale_up_5,success,2026-04-11T16:02:01-04:00,2026-04-11T16:02:42-04:00,41,5,dep-20260411200201-c029fa22,,0,5,scaled up to 5
run20260411-160242-23,scale_down_1,success,2026-04-11T16:02:42-04:00,2026-04-11T16:03:48-04:00,66,1,dep-20260411200242-674221df,,0,1,scaled down to 1
run20260411-160348-23,kill_and_recover_app3,failed,2026-04-11T16:03:48-04:00,2026-04-11T16:05:17-04:00,89,5,dep-20260411200348-d2b16fae,rec-20260411200514-73dc26a0,0,5,killed app3 and recovered
run20260411-160517-24,base_deploy_1,success,2026-04-11T16:05:17-04:00,2026-04-11T16:06:22-04:00,65,1,dep-20260411200517-6d7ae402,,0,1,base deployment to 1 instance
run20260411-160622-24,scale_up_5,success,2026-04-11T16:06:22-04:00,2026-04-11T16:07:19-04:00,57,5,dep-20260411200622-bf89ed54,,0,5,scaled up to 5
run20260411-160719-24,scale_down_1,success,2026-04-11T16:07:19-04:00,2026-04-11T16:08:21-04:00,62,1,dep-20260411200719-8d8c1612,,0,1,scaled down to 1
run20260411-160821-24,kill_and_recover_app3,failed,2026-04-11T16:08:21-04:00,2026-04-11T16:09:47-04:00,86,5,dep-20260411200821-2d534569,rec-20260411200942-f82f6426,0,5,killed app3 and recovered
run20260411-160947-25,base_deploy_1,success,2026-04-11T16:09:47-04:00,2026-04-11T16:11:05-04:00,78,1,dep-20260411200947-2459c6af,,0,1,base deployment to 1 instance
run20260411-161105-25,scale_up_5,success,2026-04-11T16:11:05-04:00,2026-04-11T16:12:19-04:00,74,5,dep-20260411201105-3b6235c6,,0,5,scaled up to 5
run20260411-161219-25,scale_down_1,success,2026-04-11T16:12:19-04:00,2026-04-11T16:13:34-04:00,75,1,dep-20260411201219-2f371062,,0,1,scaled down to 1
run20260411-161334-25,kill_and_recover_app3,failed,2026-04-11T16:13:34-04:00,2026-04-11T16:14:43-04:00,69,5,dep-20260411201334-99eaf91f,rec-20260411201440-f0502711,0,5,killed app3 and recovered
run20260411-161443-26,base_deploy_1,success,2026-04-11T16:14:43-04:00,2026-04-11T16:15:51-04:00,68,1,dep-20260411201443-cfe1a566,,0,1,base deployment to 1 instance
run20260411-161551-26,scale_up_5,success,2026-04-11T16:15:51-04:00,2026-04-11T16:16:56-04:00,65,5,dep-20260411201551-1d656318,,0,5,scaled up to 5
run20260411-161656-26,scale_down_1,success,2026-04-11T16:16:56-04:00,2026-04-11T16:18:00-04:00,64,1,dep-20260411201656-f0119e42,,0,1,scaled down to 1
run20260411-161800-26,kill_and_recover_app3,failed,2026-04-11T16:18:00-04:00,2026-04-11T16:19:16-04:00,76,5,dep-20260411201800-c3b67323,rec-20260411201913-995c6d52,0,5,killed app3 and recovered
run20260411-161916-27,base_deploy_1,success,2026-04-11T16:19:16-04:00,2026-04-11T16:21:11-04:00,115,1,dep-20260411201916-0ce31f35,,0,1,base deployment to 1 instance
run20260411-162111-27,scale_up_5,success,2026-04-11T16:21:11-04:00,2026-04-11T16:22:55-04:00,104,5,dep-20260411202111-79c370e2,,0,5,scaled up to 5
run20260411-162255-27,scale_down_1,success,2026-04-11T16:22:55-04:00,2026-04-11T16:24:17-04:00,82,1,dep-20260411202255-4c810e4b,,0,1,scaled down to 1
run20260411-162417-27,kill_and_recover_app3,failed,2026-04-11T16:24:18-04:00,2026-04-11T16:25:49-04:00,91,5,dep-20260411202418-80bcbcc0,rec-20260411202545-3201195b,0,5,killed app3 and recovered
run20260411-162549-28,base_deploy_1,success,2026-04-11T16:25:50-04:00,2026-04-11T16:28:00-04:00,130,1,dep-20260411202550-1ae26d3a,,0,1,base deployment to 1 instance
run20260411-162800-28,scale_up_5,success,2026-04-11T16:28:01-04:00,2026-04-11T16:33:00-04:00,299,5,dep-20260411202801-7f5fcb76,,0,5,scaled up to 5
run20260411-163300-28,scale_down_1,success,2026-04-11T16:33:01-04:00,2026-04-11T16:34:48-04:00,107,1,dep-20260411203301-350f982c,,0,1,scaled down to 1
run20260411-163448-28,kill_and_recover_app3,failed,2026-04-11T16:34:48-04:00,2026-04-11T16:39:22-04:00,274,5,dep-20260411203448-8cb2025f,rec-20260411203915-fab69889,0,5,killed app3 and recovered
run20260411-163922-29,base_deploy_1,success,2026-04-11T16:39:22-04:00,2026-04-11T16:41:54-04:00,152,1,dep-20260411203922-bfaf6d1a,,0,1,base deployment to 1 instance
run20260411-164154-29,scale_up_5,success,2026-04-11T16:41:54-04:00,2026-04-11T16:44:16-04:00,142,5,dep-20260411204155-9f257db5,,0,5,scaled up to 5
run20260411-164416-29,scale_down_1,success,2026-04-11T16:44:17-04:00,2026-04-11T16:46:34-04:00,137,1,dep-20260411204417-36affb84,,0,1,scaled down to 1
run20260411-164634-29,kill_and_recover_app3,failed,2026-04-11T16:46:34-04:00,2026-04-11T16:50:21-04:00,227,5,dep-20260411204634-8e54e64a,rec-20260411205012-8b5559b7,0,5,killed app3 and recovered
run20260411-165021-30,base_deploy_1,success,2026-04-11T16:50:21-04:00,2026-04-11T16:52:20-04:00,119,1,dep-20260411205021-7a294bc4,,0,1,base deployment to 1 instance
run20260411-165220-30,scale_up_5,success,2026-04-11T16:52:20-04:00,2026-04-11T16:53:40-04:00,80,5,dep-20260411205220-706db5eb,,0,5,scaled up to 5
run20260411-165340-30,scale_down_1,success,2026-04-11T16:53:41-04:00,2026-04-11T16:55:44-04:00,123,1,dep-20260411205341-e26425ab,,0,1,scaled down to 1
run20260411-165544-30,kill_and_recover_app3,failed,2026-04-11T16:55:45-04:00,2026-04-11T16:59:54-04:00,249,5,dep-20260411205545-2d34ff41,rec-20260411205948-54afa457,0,5,killed app3 and recovered
run20260411-165954-31,base_deploy_1,success,2026-04-11T16:59:55-04:00,2026-04-11T17:02:23-04:00,148,1,dep-20260411205955-0c7a7c55,,0,1,base deployment to 1 instance
run20260411-170223-31,scale_up_5,success,2026-04-11T17:02:23-04:00,2026-04-11T17:07:16-04:00,293,5,dep-20260411210223-4ca535d2,,0,5,scaled up to 5
run20260411-170716-31,scale_down_1,success,2026-04-11T17:07:16-04:00,2026-04-11T17:09:17-04:00,121,1,dep-20260411210716-16de602d,,0,1,scaled down to 1
run20260411-170917-31,kill_and_recover_app3,failed,2026-04-11T17:09:18-04:00,2026-04-11T17:12:38-04:00,200,5,dep-20260411210918-983074ec,rec-20260411211234-78a761fd,0,5,killed app3 and recovered
run20260411-171238-32,base_deploy_1,success,2026-04-11T17:12:38-04:00,2026-04-11T17:13:45-04:00,67,1,dep-20260411211238-1bbed834,,0,1,base deployment to 1 instance
run20260411-171345-32,scale_up_5,success,2026-04-11T17:13:45-04:00,2026-04-11T17:14:38-04:00,53,5,dep-20260411211345-d9de7009,,0,5,scaled up to 5
run20260411-171438-32,scale_down_1,success,2026-04-11T17:14:39-04:00,2026-04-11T17:15:32-04:00,53,1,dep-20260411211439-f5d56cc8,,0,1,scaled down to 1
run20260411-171532-32,kill_and_recover_app3,failed,2026-04-11T17:15:32-04:00,2026-04-11T17:16:31-04:00,59,5,dep-20260411211532-d2aab7fe,rec-20260411211628-efcec119,0,5,killed app3 and recovered
run20260411-171631-33,base_deploy_1,success,2026-04-11T17:16:31-04:00,2026-04-11T17:17:28-04:00,57,1,dep-20260411211631-7002e1e2,,0,1,base deployment to 1 instance
run20260411-171728-33,scale_up_5,success,2026-04-11T17:17:28-04:00,2026-04-11T17:18:26-04:00,58,5,dep-20260411211728-7e8f5a71,,0,5,scaled up to 5
run20260411-171826-33,scale_down_1,success,2026-04-11T17:18:26-04:00,2026-04-11T17:19:23-04:00,57,1,dep-20260411211826-a4ad3f2e,,0,1,scaled down to 1
run20260411-171923-33,kill_and_recover_app3,failed,2026-04-11T17:19:23-04:00,2026-04-11T17:20:24-04:00,61,5,dep-20260411211923-7525be4b,rec-20260411212022-b7295d8e,0,5,killed app3 and recovered
run20260411-172024-34,base_deploy_1,success,2026-04-11T17:20:25-04:00,2026-04-11T17:21:18-04:00,53,1,dep-20260411212025-c1f8e76a,,0,1,base deployment to 1 instance
run20260411-172119-34,scale_up_5,success,2026-04-11T17:21:19-04:00,2026-04-11T17:22:03-04:00,44,5,dep-20260411212119-22eb6118,,0,5,scaled up to 5
run20260411-172203-34,scale_down_1,success,2026-04-11T17:22:03-04:00,2026-04-11T17:22:48-04:00,45,1,dep-20260411212203-e41d177a,,0,1,scaled down to 1
run20260411-172248-34,kill_and_recover_app3,failed,2026-04-11T17:22:48-04:00,2026-04-11T17:23:33-04:00,45,5,dep-20260411212248-1481b6c1,rec-20260411212331-e3607bba,0,5,killed app3 and recovered
run20260411-172333-35,base_deploy_1,success,2026-04-11T17:23:33-04:00,2026-04-11T17:24:16-04:00,43,1,dep-20260411212333-5fd91aba,,0,1,base deployment to 1 instance
run20260411-172416-35,scale_up_5,success,2026-04-11T17:24:16-04:00,2026-04-11T17:24:58-04:00,42,5,dep-20260411212416-366e4f51,,0,5,scaled up to 5
run20260411-172458-35,scale_down_1,success,2026-04-11T17:24:58-04:00,2026-04-11T17:25:38-04:00,40,1,dep-20260411212458-597ff4e1,,0,1,scaled down to 1
run20260411-172538-35,kill_and_recover_app3,failed,2026-04-11T17:25:39-04:00,2026-04-11T17:26:29-04:00,50,5,dep-20260411212539-452ba05c,rec-20260411212626-aa9e4333,0,5,killed app3 and recovered
run20260411-172629-36,base_deploy_1,success,2026-04-11T17:26:29-04:00,2026-04-11T17:27:30-04:00,61,1,dep-20260411212629-a951675a,,0,1,base deployment to 1 instance
run20260411-172730-36,scale_up_5,success,2026-04-11T17:27:31-04:00,2026-04-11T17:28:17-04:00,46,5,dep-20260411212731-4da699da,,0,5,scaled up to 5
run20260411-172817-36,scale_down_1,success,2026-04-11T17:28:17-04:00,2026-04-11T17:29:01-04:00,44,1,dep-20260411212817-1a6dc7a3,,0,1,scaled down to 1
run20260411-172901-36,kill_and_recover_app3,failed,2026-04-11T17:29:01-04:00,2026-04-11T17:29:50-04:00,49,5,dep-20260411212901-5af3f341,rec-20260411212948-0a0614fe,0,5,killed app3 and recovered
run20260411-172950-37,base_deploy_1,success,2026-04-11T17:29:50-04:00,2026-04-11T17:30:43-04:00,53,1,dep-20260411212950-bcc0389c,,0,1,base deployment to 1 instance
run20260411-173044-37,scale_up_5,success,2026-04-11T17:30:44-04:00,2026-04-11T17:31:32-04:00,48,5,dep-20260411213044-1626cdad,,0,5,scaled up to 5
run20260411-173132-37,scale_down_1,success,2026-04-11T17:31:32-04:00,2026-04-11T17:32:17-04:00,45,1,dep-20260411213132-6af8280e,,0,1,scaled down to 1
run20260411-173217-37,kill_and_recover_app3,failed,2026-04-11T17:32:17-04:00,2026-04-11T17:33:11-04:00,54,5,dep-20260411213217-a814deb7,rec-20260411213309-82d46d55,0,5,killed app3 and recovered
run20260411-173311-38,base_deploy_1,success,2026-04-11T17:33:11-04:00,2026-04-11T17:34:01-04:00,50,1,dep-20260411213311-0599b558,,0,1,base deployment to 1 instance
run20260411-173401-38,scale_up_5,success,2026-04-11T17:34:02-04:00,2026-04-11T17:34:49-04:00,47,5,dep-20260411213402-89e26541,,0,5,scaled up to 5
run20260411-173449-38,scale_down_1,success,2026-04-11T17:34:49-04:00,2026-04-11T17:35:40-04:00,51,1,dep-20260411213449-19602446,,0,1,scaled down to 1
